entry_time,direction,entry_price,sl,tp,lots,risk_usd,commission,slippage_entry,fill_prob,filled,exit_time,exit_price,exit_reason,pnl_gross,pnl_net,confluence_count,confidence,manipulation_type
1764144000.0,BULL,4175.572241055157,4130.77561,4279.8429,0.01,7.990425392058654,0.1,0.03177464570068339,0.75,True,1765465200.0,4279.8429,TP,104.27065894484258,104.17065894484259,4,0.9,LIQUIDITY_SWEEP
1764158400.0,BULL,4174.037449709877,4148.29909,4287.72688,0.01,7.985425392058655,0.1,0.05397508442366087,0.85,True,1765479600.0,4287.72688,TP,113.6894302901228,113.5894302901228,4,0.9,JUDAS_LOW
1764172800.0,BULL,4189.0457242284865,4127.6349,4323.64308,0.01,7.980425392058655,0.1,0.030265390449926963,0.75,True,1765526400.0,4323.64308,TP,134.59735577151332,134.49735577151333,4,0.9,JUDAS_LOW
1765555200.0,BULL,4312.524168900533,4291.34306,4375.59985,0.01,25.58829764238259,0.1,0.018304438940581095,0.75,True,1765774800.0,4375.59985,TP,63.07568109946624,62.975681099466236,5,1.0,LIQUIDITY_SWEEP
1766412000.0,BULL,4454.608907620824,4438.26643,4489.67571,0.01676666709306145,28.7320816973559,0.1676666709306145,0.008809964573247822,0.85,True,1766444400.0,4489.67571,TP,58.79534015098328,58.627673480052664,4,0.85,JUDAS_LOW
1767178800.0,BEAR,4323.786546356754,4374.53519,4214.82866,0.01,31.655082037811997,0.1,0.01325833074593774,0.75,True,1767333600.0,4374.53519,SL,-50.74864364324549,-50.84864364324549,4,0.95,LIQUIDITY_SWEEP
1767193200.0,BULL,4350.921644966964,4312.00215,4444.5927,0.01,31.650082037812,0.1,0.021742623214069813,0.75,True,1767610800.0,4444.5927,TP,93.67105503303628,93.57105503303629,4,0.9,JUDAS_LOW
1768323600.0,BULL,4599.010773763108,4584.50663,4691.73342,0.01,33.78120260730153,0.1,0.010773763107842647,0.75,True,1768579200.0,4584.50663,SL,-14.504143763108004,-14.604143763108004,4,0.95,JUDAS_LOW
1772524800.0,BEAR,5348.699220252286,5392.18448,5238.78422,0.01,33.04599541914613,0.1,0.011400375329613624,0.75,True,1772539200.0,5238.78422,TP,109.9150002522865,109.81500025228651,5,1.0,LIQUIDITY_SWEEP
1773234000.0,BEAR,5184.288321670043,5209.53643,5109.06813,0.011505643849943053,38.531745431760456,0.11505643849943054,0.01148301745746233,0.85,True,1773338400.0,5109.06813,TP,86.5456735679971,86.43061712949766,4,0.95,JUDAS_HIGH
1773248400.0,BEAR,5188.476954604869,5209.61358,5131.2522,0.014749354571027978,38.525992609835484,0.14749354571027978,0.0050508974243541165,0.75,True,1773338400.0,5131.2522,TP,84.40281959072834,84.25532604501807,4,1.0,JUDAS_HIGH
1774450800.0,BULL,4556.984508744101,4522.59449,4649.88663,0.0110893536995436,47.05291509127576,0.110893536995436,0.019902265361985586,0.85,True,1774465200.0,4522.59449,SL,-38.136308158726365,-38.2472016957218,4,0.95,JUDAS_LOW
1774540800.0,BEAR,4438.373129451507,4464.09,4370.89966,0.015462437720199724,45.13501032963989,0.15462437720199723,0.02601902000040656,0.75,True,1774555200.0,4370.89966,TP,104.33043191597302,104.17580753877102,4,0.95,JUDAS_HIGH
1774630800.0,BULL,4515.510659777968,4437.70928,4761.08143,0.01,50.33606948771833,0.1,0.010659777967289683,0.85,True,1775044800.0,4761.08143,TP,245.57077022203248,245.47077022203248,4,0.9,JUDAS_LOW
1775739600.0,BULL,4764.0222412717285,4716.62224,4873.75624,0.011951384714638287,62.598962858333145,0.11951384714638287,0.015450511820599977,0.75,True,1776034800.0,4716.62224,SL,-56.649565067277486,-56.76907891442387,4,0.9,LIQUIDITY_SWEEP
1775664000.0,BEAR,4787.288872314893,4837.7498,4671.3998,0.011290280973637542,62.604607998819965,0.11290280973637543,0.02726004788873723,0.75,True,1776196800.0,4837.7498,SL,-56.97180517552633,-57.0847079852627,5,1.0,JUDAS_HIGH
1776859200.0,BEAR,4776.078421097726,4782.4251,4744.36649,0.044847898706967364,56.89494125763338,0.44847898706967365,0.007673966398671789,0.75,True,1776873600.0,4744.36649,TP,142.2213473673141,141.77286838024443,4,0.95,JUDAS_HIGH
1776783600.0,BEAR,4770.368097461709,4816.06481,4656.72674,0.010713126716231388,56.90029782099149,0.10713126716231389,0.024411456057316216,0.75,True,1777363200.0,4656.72674,TP,121.74542626918365,121.63829500202134,4,0.95,JUDAS_HIGH
1777647600.0,BEAR,4654.386880482529,4675.11643,4577.0,0.025682147686175317,70.04307547739319,0.25682147686175316,0.013021861221478435,0.75,True,1777896000.0,4577.0,TP,198.74612935247026,198.48930787560852,4,0.95,JUDAS_HIGH
1777957200.0,BEAR,4555.28678040476,4596.57377,4440.62247,0.015380704361636488,79.95469979733053,0.15380704361636488,0.013024282739981675,0.85,True,1778032800.0,4596.57377,SL,-63.50229809463467,-63.656105138251036,5,1.0,JUDAS_HIGH
1777971600.0,BULL,4566.255280122583,4541.81162,4615.61617,0.03249677639639833,79.94700944514972,0.3249677639639833,0.008987328949804503,0.75,True,1778032800.0,4615.61617,TP,160.40698010736725,160.08201234340325,4,0.9,LIQUIDITY_SWEEP
1778760000.0,BEAR,4711.782115446338,4727.71694,4658.74142,0.0368477072843666,84.71965902490132,0.368477072843666,0.01768924116175284,0.75,True,1778788800.0,4658.74142,TP,195.44280199658934,195.07432492374568,4,0.95,JUDAS_HIGH
1778684400.0,BEAR,4703.290826039108,4715.5792,4638.76655,0.03310081557540459,84.75205641720913,0.3310081557540459,0.008978648391959321,0.75,True,1778806800.0,4638.76655,TP,213.58061613069935,213.24960797494532,4,0.95,JUDAS_HIGH
1778745600.0,BEAR,4702.148028542614,4727.63908,4647.43248,0.031693969040232854,84.73550600942144,0.31693969040232856,0.017352479338735235,0.75,True,1778806800.0,4647.43248,TP,173.41529015289584,173.0983504624935,4,0.95,JUDAS_HIGH
