entry_time,direction,entry_price,sl,tp,lots,risk_usd,commission,slippage_entry,fill_prob,filled,exit_time,exit_price,exit_reason,pnl_gross,pnl_net,confluence_count,confidence,manipulation_type
1761051600.0,BEAR,4233.55107304145,4289.69694,4096.00976,0.01,8.307350357131801,0.1,0.004741664368103534,0.75,True,1761127200.0,4096.00976,TP,137.54131304144994,137.44131304144994,4,0.95,JUDAS_HIGH
1761901200.0,BULL,4019.81206994477,4004.28638,4059.40021,0.01,15.1744160092043,0.1,0.012021116644943057,0.75,True,1761930000.0,4004.28638,SL,-15.525689944769965,-15.625689944769965,4,0.95,LIQUIDITY_SWEEP
1762437600.0,BULL,4001.907304862337,3989.62709,4076.24581,0.01,14.378131511965798,0.1,0.007402518586585757,0.75,True,1762470000.0,3989.62709,SL,-12.280214862336834,-12.380214862336834,4,0.95,LIQUIDITY_SWEEP
1762333200.0,BULL,3980.5107925962575,3968.85505,4027.35757,0.01,14.388131511965799,0.1,0.01266779969128469,0.75,True,1762732800.0,4027.35757,TP,46.846777403742635,46.746777403742634,4,0.9,LIQUIDITY_SWEEP
1762362000.0,BULL,3991.3191283775163,3964.86776,4056.08954,0.01,14.383131511965798,0.1,0.01907954939131839,0.75,True,1762747200.0,4056.08954,TP,64.7704116224836,64.67041162248361,4,0.9,JUDAS_LOW
1763715600.0,BEAR,4047.6869784231744,4098.01376,3934.54753,0.01,19.324980220160263,0.1,0.0129727487007983,0.75,True,1763744400.0,4098.01376,SL,-50.3267815768254,-50.4267815768254,4,0.95,JUDAS_HIGH
1764144000.0,BULL,4179.500486779914,4130.77561,4279.8429,0.01,16.798641141318992,0.1,0.02226170068135232,0.75,True,1764572400.0,4279.8429,TP,100.3424132200853,100.24241322008531,4,0.9,LIQUIDITY_SWEEP
1764158400.0,BULL,4190.42510445293,4148.29909,4287.72688,0.01,16.79364114131899,0.1,0.025202109180455286,0.85,True,1764586800.0,4287.72688,TP,97.30177554707006,97.20177554707007,4,0.9,JUDAS_LOW
1765285200.0,BULL,4228.514088950659,4202.17877,4289.87414,0.01,26.66085057967676,0.1,0.0028434351054431903,0.85,True,1765479600.0,4289.87414,TP,61.360051049340655,61.26005104934065,4,0.9,JUDAS_LOW
1765555200.0,BULL,4312.804501048539,4291.34306,4375.59985,0.01091325395782069,29.718853132143792,0.1091325395782069,0.004696361039796353,0.75,True,1765774800.0,4375.59985,TP,68.53015904772549,68.42102650814728,5,1.0,LIQUIDITY_SWEEP
1766059200.0,BEAR,4358.269798147476,4369.50448,4333.81933,0.027855660825784292,33.13444783057224,0.2785566082578429,0.006865317896043692,0.75,True,1766073600.0,4369.50448,SL,-31.294948716949868,-31.573505325207712,4,1.0,JUDAS_HIGH
1766412000.0,BULL,4454.601592694488,4438.26643,4489.67571,0.018406310260595755,31.541844733898962,0.18406310260595754,0.0014950382384565333,0.85,True,1766444400.0,4489.67571,TP,64.55850852417868,64.37444542157272,4,0.85,JUDAS_LOW
1766998800.0,BEAR,4493.005884208859,4512.95571,4427.89966,0.013337280188122157,34.7513638498473,0.13337280188122158,-0.005884208859488791,0.75,True,1767027600.0,4427.89966,TP,86.8339954264257,86.70062262454448,4,0.9,JUDAS_HIGH
1767013200.0,BEAR,4488.610297383974,4513.16786,4427.89966,0.013227024561387435,34.74469520975324,0.13227024561387435,0.01250154766759433,0.75,True,1767027600.0,4427.89966,TP,80.30210918153135,80.16983893591747,4,0.9,JUDAS_HIGH
1767103200.0,BULL,4381.403460524314,4364.63081,4479.2506,0.01127595880698496,43.08160477549565,0.1127595880698496,0.003558180563881253,0.75,True,1767135600.0,4364.63081,SL,-18.912771639612483,-19.025531227682333,4,0.85,JUDAS_LOW
1767178800.0,BEAR,4323.780440992366,4374.53519,4214.82866,0.01,42.12469023470804,0.1,0.019363695134102094,0.75,True,1767333600.0,4374.53519,SL,-50.75474900763402,-50.85474900763402,4,0.95,LIQUIDITY_SWEEP
1767610800.0,BULL,4430.715531300307,4424.41694,4483.16611,0.020209789881829743,39.57695278432634,0.20209789881829743,0.015335987806488125,0.75,True,1767715200.0,4483.16611,TP,106.00151747011768,105.79941957129938,4,0.95,JUDAS_LOW
1767715200.0,BULL,4487.578169979024,4462.37653,4540.28992,0.015234935056497034,39.56684788938542,0.15234935056497034,0.015666411736793076,0.75,True,1767790800.0,4462.37653,SL,-38.394534839765825,-38.54688419033079,4,0.95,JUDAS_LOW
1770717600.0,BULL,5064.318420588349,5050.21305,5033.85034,0.027013735835732453,42.9168571909056,0.27013735835732455,0.01978701124187382,0.75,True,1770717600.0,5033.85034,TP,-82.30566804354687,-82.5758054019042,4,0.95,LIQUIDITY_SWEEP
1770807600.0,BULL,5116.1216100876445,5066.59195,5215.49104,0.01,38.774560052892525,0.1,0.016262571685776172,0.75,True,1770912000.0,5066.59195,SL,-49.529660087644515,-49.62966008764452,4,0.95,JUDAS_LOW
1770627600.0,BULL,5028.23016172711,4956.86847,5211.81301,0.01,42.9218571909056,0.1,0.02996641460977285,0.85,True,1770926400.0,4956.86847,SL,-71.36169172710925,-71.46169172710924,4,0.9,LIQUIDITY_SWEEP
1773234000.0,BEAR,5184.289169865307,5209.53643,5109.06813,0.01,32.71499246215483,0.1,0.010634822193859457,0.85,True,1773338400.0,5109.06813,TP,75.22103986530692,75.12103986530693,4,0.95,JUDAS_HIGH
1773248400.0,BEAR,5187.872864954524,5209.61358,5131.2522,0.012522747479238388,32.70999246215483,0.12522747479238389,0.0069968803548155125,0.75,True,1773338400.0,5131.2522,TP,70.90462893320645,70.77940145841407,4,1.0,JUDAS_HIGH
1773280800.0,BEAR,5180.539003140446,5205.52714,5120.31999,0.011514433328620592,32.70373108841521,0.11514433328620592,0.012501507028037127,0.75,True,1773338400.0,5120.31999,TP,69.33878119209916,69.22363685881295,5,1.0,JUDAS_HIGH
1773399600.0,BEAR,5112.888973487236,5116.86132,5068.87524,0.02875604366850656,43.45417778087759,0.2875604366850656,0.0109288565135464,0.75,True,1773414000.0,5068.87524,TP,126.56608421729707,126.278523780612,4,1.0,LIQUIDITY_SWEEP
1773648000.0,BEAR,5002.954154048314,5078.98948,4839.62164,0.01,49.753725948073935,0.1,0.0036537872903524334,0.75,True,1773874800.0,4839.62164,TP,163.3325140483139,163.2325140483139,4,0.95,JUDAS_HIGH
1773993600.0,BULL,4695.119341016478,4595.19662,4912.60604,0.01,57.91035165048964,0.1,0.01924336022806325,0.75,True,1774022400.0,4595.19662,SL,-99.92272101647814,-100.02272101647813,4,0.9,LIQUIDITY_SWEEP
1774285200.0,BEAR,4428.765488159984,4525.86285,4151.04663,0.01,52.90421559966574,0.1,0.03431652751651727,0.85,True,1774393200.0,4525.86285,SL,-97.09736184001667,-97.19736184001667,4,0.95,JUDAS_HIGH
1774836000.0,BEAR,4510.875812575935,4589.34909,4335.55253,0.01,48.02934750766491,0.1,0.024089767814882236,0.75,True,1774926000.0,4589.34909,SL,-78.47327742406469,-78.57327742406468,5,1.0,JUDAS_HIGH
1774821600.0,BULL,4506.336779898355,4437.43714,4666.79198,0.01,48.034347507664904,0.1,0.007996591048989534,0.85,True,1774983600.0,4666.79198,TP,160.45520010164455,160.35520010164456,5,0.95,JUDAS_LOW
1774630800.0,BULL,4515.518588140702,4437.70928,4761.08143,0.01,48.03934750766491,0.1,0.018588140702456495,0.85,True,1775044800.0,4761.08143,TP,245.5628418592978,245.4628418592978,4,0.9,JUDAS_LOW
1775044800.0,BULL,4752.1091958497245,4737.02714,4850.42633,0.013786723778594258,52.113443641543896,0.13786723778594256,0.009098193474095797,0.75,True,1775091600.0,4737.02714,SL,-20.79321380134818,-20.931081039134124,4,0.9,JUDAS_LOW
1776693600.0,BEAR,4844.176292538707,4883.59438,4751.32458,0.015582242959407662,63.33313832066278,0.15582242959407663,0.011865323032043067,0.75,True,1776798000.0,4751.32458,TP,144.68379439751976,144.52797196792568,4,1.0,JUDAS_HIGH
1776859200.0,BEAR,4775.189411801222,4782.4251,4744.36649,0.055612985604498434,70.55174579757936,0.5561298560449843,0.009431024075253442,0.75,True,1776906000.0,4744.36649,TP,171.4154706419942,170.85934078594923,4,0.95,JUDAS_HIGH
1776963600.0,BULL,4725.607719052469,4698.10642,4837.33724,0.017036510743004524,79.06690634407458,0.17036510743004524,0.007621396219064212,0.75,True,1776996000.0,4698.10642,SL,-46.8526176753972,-47.02298278282724,4,0.9,JUDAS_LOW
1777647600.0,BEAR,4654.390149673604,4675.11643,4577.0,0.028125644481976155,76.7072389495617,0.28125644481976153,0.009752670145213433,0.75,True,1777896000.0,4577.0,TP,217.6647836126719,217.38352716785212,4,0.95,JUDAS_HIGH
1777942800.0,BEAR,4550.396773896794,4597.03519,4439.69961,0.016695973927392433,87.56235248571333,0.16695973927392432,0.003128446955764734,0.85,True,1778032800.0,4597.03519,SL,-77.8673779274,-78.03433766667392,5,1.0,JUDAS_HIGH
1777957200.0,BEAR,4555.286370455294,4596.57377,4440.62247,0.016842565381223782,87.55400449874963,0.1684256538122378,0.013434232206390373,0.85,True,1778032800.0,4596.57377,SL,-69.53857262524232,-69.70699827905456,5,1.0,JUDAS_HIGH
1778166000.0,BULL,4739.110947594457,4734.2749,4839.27601,0.02290219115362871,80.15851641877259,0.2290219115362871,0.010849938207145422,0.75,True,1778180400.0,4734.2749,SL,-11.075608643628748,-11.304630555165035,4,0.9,JUDAS_LOW
1778684400.0,BEAR,4703.291372253239,4715.5792,4638.76655,0.031081530230343674,79.58183379543753,0.31081530230343674,0.00843243426105586,0.75,True,1778806800.0,4638.76655,TP,200.55302134716038,200.24220604485694,4,0.95,JUDAS_HIGH
1778745600.0,BEAR,4706.08562413764,4727.63908,4647.43248,0.02976050709685672,79.56629303032236,0.2976050709685672,0.009474915735415574,0.75,True,1778806800.0,4647.43248,TP,174.55473123611708,174.25712616514852,4,0.95,JUDAS_HIGH
1778850000.0,BEAR,4555.881215244103,4596.35838,4466.88384,0.022771205687375014,98.2763793872742,0.22771205687375012,0.013294056307418858,0.75,True,1779249600.0,4466.88384,TP,202.65775373199628,202.43004167512254,4,0.95,JUDAS_HIGH
1778864400.0,BEAR,4563.971453355086,4596.61338,4466.37385,0.02263482974166636,98.26499378443052,0.2263482974166636,0.02854664491448815,0.75,True,1779249600.0,4466.37385,TP,220.91051351370567,220.684165216289,4,0.95,JUDAS_HIGH
1779368400.0,BEAR,4513.687700281298,4546.16663,4424.76734,0.029508258256073432,119.40938671413026,0.29508258256073433,0.012495031201676554,0.75,True,1779382800.0,4546.16663,SL,-95.8396646020308,-96.13474718459153,4,0.95,JUDAS_HIGH
1779382800.0,BEAR,4553.089961762114,4546.06949,4476.8252,0.056533450028388395,119.39463258500223,0.565334500283884,0.010135894135630997,0.75,True,1779382800.0,4546.06949,SL,39.68914895392141,39.12381445363753,5,1.0,JUDAS_HIGH
1779444000.0,BEAR,4537.587521813153,4548.37428,4502.66208,0.07646699517203755,116.51581922344033,0.7646699517203754,0.010972968599856888,0.75,True,1779458400.0,4502.66208,TP,267.0643590507661,266.29968909904574,4,1.0,LIQUIDITY_SWEEP
